Bank Code,Bank,Branch Code,Branch Name,Status,Effective Date
3, Barclays Bank of Kenya Limited,20,Office Park Westlands ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,52,Ongata Rongai Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,53,Othaya Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,89,Pangani Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,87,Parklands ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,22,Paymants And International Services ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,36,Plaza Premier Centre ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,208,Plaza Premier Life Centre ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,32,Port Mombasa ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,98,Premier Flagship ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,158,Queensway Business Suite ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,127,Queensway House - Premier Life Center ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,94,Queensway House Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,165,Queensway Premier ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,117,Rahimtulla Trust Towers - Premier Life Centre ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,340,Retail Credit Team ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,37,River Road Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,67,Ruaraka Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,106,Sarit Centre - Premier Life Centre ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,10,South C Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,50,Tala ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,64,Taveta Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,323,Tba ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,31,Thika Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,24,Thika Road Mall,Open,2001-01-01
3, Barclays Bank of Kenya Limited,144,Treasury Operations,Open,2001-01-01
3, Barclays Bank of Kenya Limited,140,Two Rivers,Open,2017-02-14
3, Barclays Bank of Kenya Limited,105,Village Market - Premier Life Centre ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,54,Voi Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,58,Webuye Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,179,Westgate Premier ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,73,Westlands Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,69,Wote Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,66,Wundanyi Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,109,Yaya Centre- Premier Life Centre ,Open,2001-01-01
5,Bank of India,5,Eldoret,Open,2015-03-26
5,Bank of India,2,Industrial Area ,Open,2001-01-01
5,Bank of India,0,Kenyatta Avenue - Nairobi ,Open,2001-01-01
5,Bank of India,4,Kisumu,Open,2015-03-24
5,Bank of India,1,Nkrumah Road - Mombasa ,Open,2001-01-01
5,Bank of India,3,Westlands ,Open,2001-01-01
6,Bank of Baroda (Kenya Limited),15,Diamond Plaza,Open,2015-06-15
6,Bank of Baroda (Kenya Limited),2,Digo Road - Mombasa ,Open,2001-01-01
6,Bank of Baroda (Kenya Limited),8,Eldoret ,Open,2001-01-01
6,Bank of Baroda (Kenya Limited),7,Industrial Area ,Open,2001-01-01
6,Bank of Baroda (Kenya Limited),10,Kakamega,Open,2011-11-15
6,Bank of Baroda (Kenya Limited),5,Kisumu ,Open,2001-01-01
6,Bank of Baroda (Kenya Limited),12,Meru,Open,2014-06-27
6,Bank of Baroda (Kenya Limited),16,Mombasa Road,Open,2016-02-01
6,Bank of Baroda (Kenya Limited),0,Nairobi Main ,Open,2001-01-01
6,Bank of Baroda (Kenya Limited),9,Nakuru ,Open,2001-01-01
6,Bank of Baroda (Kenya Limited),11,Nyali Mombasa,Open,2012-04-04
6,Bank of Baroda (Kenya Limited),6,Sarit Centre ,Open,2001-01-01
6,Bank of Baroda (Kenya Limited),4,Thika ,Open,2001-01-01
7,Commercial Bank of Africa Limited,23,Bamburi,Open,2011-09-01
7,Commercial Bank of Africa Limited,14,Bamburi ,Closed - 01-JAN-99,2001-01-01
7,Commercial Bank of Africa Limited,8,Cargo Centre,Open,2001-01-01
7,Commercial Bank of Africa Limited,25,Changamwe,Open,2011-09-01
7,Commercial Bank of Africa Limited,24,Diani,Open,2011-09-01
7,Commercial Bank of Africa Limited,15,Diani ,Closed - 01-JAN-99,2001-01-01
7,Commercial Bank of Africa Limited,26,Eldoret,Open,2011-09-01
7,Commercial Bank of Africa Limited,16,Galleria Mall ,Open,2001-01-01
7,Commercial Bank of Africa Limited,35,Garden City,Open,2017-02-14
7,Commercial Bank of Africa Limited,19,Greenspan Mall,Open,2014-04-14
7,Commercial Bank of Africa Limited,0,Head Office,Open,2001-01-01
7,Commercial Bank of Africa Limited,10,Hilton ,Closed - 01-JAN-99,2001-01-01
7,Commercial Bank of Africa Limited,11,Icraf Agency ,Closed - 01-JAN-99,2001-01-01
7,Commercial Bank of Africa Limited,12,Ilri Agency ,Closed - 01-JAN-99,2001-01-01
7,Commercial Bank of Africa Limited,5,Industrial Area ,Open,2001-01-01
7,Commercial Bank of Africa Limited,17,Junction,Open,2011-09-01
7,Commercial Bank of Africa Limited,34,Karen Hub,Open,2016-02-22
7,Commercial Bank of Africa Limited,33,Kirinyaga road,Open,2016-02-15
7,Commercial Bank of Africa Limited,27,Kisumu,Open,2011-09-01
7,Commercial Bank of Africa Limited,31,Lavington,Open,2014-12-15
7,Commercial Bank of Africa Limited,32,Machakos,Open,2015-07-01
7,Commercial Bank of Africa Limited,3,Mama Ngina,Open,2001-01-01
7,Commercial Bank of Africa Limited,6,Mamlaka,Open,2001-01-01
7,Commercial Bank of Africa Limited,21,Meru,Open,2001-01-01
7,Commercial Bank of Africa Limited,20,Moi Avenue Mombasa ,Open,2001-01-01
7,Commercial Bank of Africa Limited,13,Moi Avenue -msa ,Closed - 01-JAN-99,2001-01-01
7,Commercial Bank of Africa Limited,22,Nakuru,Open,2011-09-01
7,Commercial Bank of Africa Limited,29,Nanyuki,Open,2014-09-16
7,Commercial Bank of Africa Limited,9,Park Side,Open,2001-01-01
7,Commercial Bank of Africa Limited,28,Thika,Open,2012-03-12
7,Commercial Bank of Africa Limited,18,Thika Road Mall,Open,2013-09-25
7,Commercial Bank of Africa Limited,36,Two Rivers Mall,Open,2017-02-14
7,Commercial Bank of Africa Limited,1,Upper Hill,Open,2001-01-01
7,Commercial Bank of Africa Limited,7,Village Market,Open,2001-01-01
7,Commercial Bank of Africa Limited,2,Wabera Street,Open,2001-01-01
7,Commercial Bank of Africa Limited,4,Westlands Branch,Open,2001-01-01
7,Commercial Bank of Africa Limited,30,Yaya Centre,Open,2014-11-24
8,Habib Bank Limited,109,HBL Westlands,Open,2015-08-03
8,Habib Bank Limited,108,Industrial Area,Open,2015-03-11
8,Habib Bank Limited,49,Kenyatta Avenue ,Open,2001-01-01
8,Habib Bank Limited,48,Kimathi Street ,Open,2001-01-01
8,Habib Bank Limited,86,Kisumu ,Open,2001-01-01
8,Habib Bank Limited,47,Malindi ,Open,2001-01-01
8,Habib Bank Limited,46,Mombasa ,Open,2001-01-01
9,Central Bank of  Kenya,4,Eldoret ,Open,2001-01-01
9,Central Bank of  Kenya,0,Head Office ,Open,2001-01-01
9,Central Bank of  Kenya,1,Head Office ,Open,2001-01-01
9,Central Bank of  Kenya,3,Kisumu ,Open,2001-01-01
9,Central Bank of  Kenya,2,Mombasa ,Open,2001-01-01
10,Prime Bank Limited,2,Biashara ,Open,2001-01-01
10,Prime Bank Limited,11,Capital Centre ,Open,2001-01-01
10,Prime Bank Limited,9,Card Centre ,Open,2001-01-01
10,Prime Bank Limited,15,Eldoret,Open,2001-01-01
10,Prime Bank Limited,20,Garden City,Open,2015-09-21
10,Prime Bank Limited,18,Gigiri,Open,2013-11-15
10,Prime Bank Limited,0,H/o Riverside ,Open,2001-01-01
10,Prime Bank Limited,10,Hurlingham ,Open,2001-01-01
10,Prime Bank Limited,5,Industrial Area ,Open,2001-01-01
10,Prime Bank Limited,14,Kamukunji ,Open,2001-01-01
10,Prime Bank Limited,16,Karen ,Open,2012-01-30
10,Prime Bank Limited,1,Kenindia ,Open,2001-01-01
10,Prime Bank Limited,6,Kisumu ,Open,2001-01-01
10,Prime Bank Limited,3,Mombasa ,Open,2001-01-01
10,Prime Bank Limited,17,Nakuru ,Open,2012-09-27
10,Prime Bank Limited,12,Nyali ,Open,2001-01-01
10,Prime Bank Limited,7,Parklands ,Open,2001-01-01
10,Prime Bank Limited,8,Riverside Drive ,Open,2001-01-01
10,Prime Bank Limited,19,Thika,Open,2014-05-02
10,Prime Bank Limited,21,Two Rivers,Open,2017-02-01
10,Prime Bank Limited,22,UAP Towers,Open,2017-09-18
10,Prime Bank Limited,4,Westlands ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,65,Aga Khan Walk ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,33,Athi River ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,247,Back Office Operations,Open,2015-06-22
11,Co-operative Bank of Kenya Limited,82,Bomet ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,150,Bondo,Open,2014-05-23
11,Co-operative Bank of Kenya Limited,25,Bungoma ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,32,Buru Buru ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,57,Busia ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,44,Canon House ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,104,Changamwe,Open,2011-12-22
11,Co-operative Bank of Kenya Limited,18,Chuka ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,49,City  Hall ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,97,clearing Centre,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,98,Co-op Card Centre ,Closed - 01-JAN-99,2001-01-01
11,Co-operative Bank of Kenya Limited,2,Co-op House ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,130,Dagoretti,Open,2014-04-25
11,Co-operative Bank of Kenya Limited,75,Dandora ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,254,Diaspora Banking,Open,2013-10-11
11,Co-operative Bank of Kenya Limited,50,Digo Rd ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,87,Donholm ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,250,E- Channels Unit,Open,2014-02-10
11,Co-operative Bank of Kenya Limited,20,Eastleigh ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,13,Eldoret ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,103,Eldoret West,Open,2011-11-10
11,Co-operative Bank of Kenya Limited,69,Embakasi ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,121,Embakasi Junction,Open,2012-11-06
11,Co-operative Bank of Kenya Limited,23,Embu ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,147,Engineer,Open,2014-02-04
11,Co-operative Bank of Kenya Limited,56,Enterprise Road ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,1,Finance And Accounts ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,81,Garisa ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,137,Gatundu,Open,2013-06-14
11,Co-operative Bank of Kenya Limited,151,Gigiri Mall,Open,2014-08-14
11,Co-operative Bank of Kenya Limited,78,Gikomba ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,154,Gikomba Area 42,Open,2016-09-01
11,Co-operative Bank of Kenya Limited,84,Gilgil ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,134,Githunguri,Open,2013-04-15
11,Co-operative Bank of Kenya Limited,47,Githurai ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,106,Githurai Kimbo,Open,2012-01-12
11,Co-operative Bank of Kenya Limited,153,Green House Mall,Open,2014-07-22
11,Co-operative Bank of Kenya Limited,0,Head Office ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,22,Homa Bay ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,7,Industrial Area ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,102,Isiolo,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,158,JKIA,Open,2017-05-16
11,Co-operative Bank of Kenya Limited,124,Juja,Open,2013-11-15
11,Co-operative Bank of Kenya Limited,76,Kajiado ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,52,Kakamega,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,74,Kangemi ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,72,Kapsabet ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,28,Karatina ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,135,Karen,Open,2012-08-22
11,Co-operative Bank of Kenya Limited,41,Kariobangi ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,42,Kawangware ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,126,Kawangware 46,Open,2012-12-04
11,Co-operative Bank of Kenya Limited,27,Kayole ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,54,Kenyatta Avenue ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,24,Kericho ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,83,Keroka ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,12,Kerugoya ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,21,Kiambu ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,70,Kibera ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,133,Kikuyu,Open,2013-06-14
11,Co-operative Bank of Kenya Limited,113,Kilgoris,Open,2012-05-14
11,Co-operative Bank of Kenya Limited,108,Kilifi,Open,2012-03-06
11,Co-operative Bank of Kenya Limited,266,Kilindini Port ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,45,Kimathi Street ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,111,Kimilili,Open,2012-04-04
11,Co-operative Bank of Kenya Limited,143,Kiserian,Open,2013-11-15
11,Co-operative Bank of Kenya Limited,8,Kisii ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,112,Kisii East,Open,2012-04-04
11,Co-operative Bank of Kenya Limited,3,Kisumu ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,105,Kisumu East,Open,2012-05-25
11,Co-operative Bank of Kenya Limited,46,Kitale ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,64,Kitengela ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,67,Kitui ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,122,Kongowea ,Open,2013-04-30
11,Co-operative Bank of Kenya Limited,119,Kutus,Open,2012-05-14
11,Co-operative Bank of Kenya Limited,123,Langata Road,Open,2012-05-14
11,Co-operative Bank of Kenya Limited,149,Lavington Mall,Open,2014-08-14
11,Co-operative Bank of Kenya Limited,86,Likoni ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,132,Limuru,Open,2013-04-15
11,Co-operative Bank of Kenya Limited,145,Lodwar,Open,2013-11-21
11,Co-operative Bank of Kenya Limited,141,Maasai Mall - Ongata Rongai,Open,2013-11-19
11,Co-operative Bank of Kenya Limited,9,Machakos ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,43,Makutano ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,116,Malaba,Open,2012-12-20
11,Co-operative Bank of Kenya Limited,61,Malindi ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,60,Mariakani ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,128,Marsabit,Open,2013-07-17
11,Co-operative Bank of Kenya Limited,48,Maua ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,110,Mbale,Open,2012-04-04
11,Co-operative Bank of Kenya Limited,73,Mbita ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,5,Meru ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,53,Migori ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,107,Mlolongo,Open,2012-02-21
11,Co-operative Bank of Kenya Limited,14,Moi Avenue ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,117,Molo,Open,2012-12-20
11,Co-operative Bank of Kenya Limited,127,Mombasa Road,Open,2012-10-10
11,Co-operative Bank of Kenya Limited,270,Money Transfers Agency ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,136,Mpeketoni,Open,2013-06-12
11,Co-operative Bank of Kenya Limited,30,Mtwapa ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,34,Mumias ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,26,Muranga ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,118,Mwea,Open,2012-05-14
11,Co-operative Bank of Kenya Limited,88,Mwingi ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,40,Nacico ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,15,Naivasha ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,6,Nakuru ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,63,Nakuru East ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,144,Nandi Hills,Open,2013-11-21
11,Co-operative Bank of Kenya Limited,68,Nanyuki ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,66,Narok ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,51,Nbc ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,100,Ndhiwa,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,125,Ngong,Open,2013-04-15
11,Co-operative Bank of Kenya Limited,55,Nkubu ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,4,Nkurumah Road,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,17,Nyahururu ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,139,Nyali Mall ,Open,2013-09-25
11,Co-operative Bank of Kenya Limited,80,Nyamira ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,10,Nyeri ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,109,Ol Kalau,Open,2012-03-13
11,Co-operative Bank of Kenya Limited,38,Ongata Rongai ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,131,Othaya,Open,2012-11-07
11,Co-operative Bank of Kenya Limited,101,Oyugis,Open,2011-11-10
11,Co-operative Bank of Kenya Limited,156,Ridgeways Mall,Open,2016-12-05
11,Co-operative Bank of Kenya Limited,79,River Road ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,148,Rongo,Open,2014-03-28
11,Co-operative Bank of Kenya Limited,89,Ruaka,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,138,Ruiru,Open,2012-11-29
11,Co-operative Bank of Kenya Limited,94,Sacco Clearing Unit,Open,2014-07-25
11,Co-operative Bank of Kenya Limited,99,Settlements ,Closed - 01-JAN-99,2001-01-01
11,Co-operative Bank of Kenya Limited,228,Shares Operations ,Open,2013-06-05
11,Co-operative Bank of Kenya Limited,71,Siakago ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,58,Siaya ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,16,Staff Training Centre ,Closed - 01-JAN-99,2001-01-01
11,Co-operative Bank of Kenya Limited,35,Stima Plaza ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,77,Tala ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,39,Thika ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,142,Thika Road Mall,Open,2013-09-25
11,Co-operative Bank of Kenya Limited,85,Tom Mboya ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,157,Two Rivers Mall,Open,2017-02-14
11,Co-operative Bank of Kenya Limited,11,Ukulima ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,29,Ukunda ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,120,Umoja,Open,2013-06-12
11,Co-operative Bank of Kenya Limited,152,United Mall- Kisumu,Open,2014-09-18
11,Co-operative Bank of Kenya Limited,31,University Way ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,37,Upper Hill ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,59,Voi ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,19,Wakulima Market ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,90,Webuye,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,36,Westlands ,Open,2001-01-01
11,Co-operative Bank of Kenya Limited,114,Wote,Open,2013-04-15
11,Co-operative Bank of Kenya Limited,140,Yala,Open,2012-12-05
11,Co-operative Bank of Kenya Limited,62,Zimmerman ,Open,2001-01-01
12,National Bank of Kenya Limited,22,Awendo ,Open,2001-01-01
12,National Bank of Kenya Limited,209,Awendo Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,56,Bomet,Open,2012-11-26
12,National Bank of Kenya Limited,210,Bomet Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,94,Bondeni,Open,2014-01-31
12,National Bank of Kenya Limited,205,Bondeni Amanah,Open,2014-07-04
12,National Bank of Kenya Limited,19,Bungoma ,Open,2001-01-01
12,National Bank of Kenya Limited,211,Bungoma Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,5,Busia ,Open,2001-01-01
12,National Bank of Kenya Limited,212,Busia Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,98,Card Centre ,Open,2001-01-01
12,National Bank of Kenya Limited,201,Card Centre Amanah,Open,2014-07-04
12,National Bank of Kenya Limited,0,Central Business Unit,Open,2012-12-27
12,National Bank of Kenya Limited,198,Central CLearing Centre,Open,2001-01-01
12,National Bank of Kenya Limited,52,Changamwe,Open,2012-05-14
12,National Bank of Kenya Limited,213,Changamwe Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,15,Eastleigh,Open,2001-01-01
12,National Bank of Kenya Limited,202,Eastleigh Amanah,Open,2014-07-04
12,National Bank of Kenya Limited,40,Eldoret ,Open,2001-01-01
12,National Bank of Kenya Limited,214,Eldoret Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,28,Embu ,Open,2001-01-01
12,National Bank of Kenya Limited,215,Embu Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,53,Garissa,Open,2012-06-13
12,National Bank of Kenya Limited,206,Garissa Amanah,Open,2014-07-04
12,National Bank of Kenya Limited,74,Gigiri,Open,2015-07-21
12,National Bank of Kenya Limited,216,Gigiri Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,58,Greenspan,Open,2013-10-29
12,National Bank of Kenya Limited,217,Greenspan Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,3,Harambee ,Open,2001-01-01
12,National Bank of Kenya Limited,218,Harambee Ave Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,99,Head Office,Open,2001-01-01
12,National Bank of Kenya Limited,200,Head Office Amanah,Open,2014-07-04
12,National Bank of Kenya Limited,4,Hill ,Open,2001-01-01
12,National Bank of Kenya Limited,219,Hill Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,220,Hospital Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,25,Hospital Br. ,Open,2001-01-01
12,National Bank of Kenya Limited,70,Isiolo,Open,2014-12-22
12,National Bank of Kenya Limited,208,Isiolo Amanah,Open,2014-12-22
12,National Bank of Kenya Limited,39,J.K.I.A.,Open,2001-01-01
12,National Bank of Kenya Limited,221,JKIA Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,29,Kakamega ,Open,2001-01-01
12,National Bank of Kenya Limited,222,Kakamega Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,21,Kapsabet ,Open,2001-01-01
12,National Bank of Kenya Limited,223,Kapsabet Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,8,Karatina ,Open,2001-01-01
12,National Bank of Kenya Limited,224,Karatina Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,2,Kenyatta,Open,2001-01-01
12,National Bank of Kenya Limited,203,Kenyatta Ave Amanah,Open,2014-07-04
12,National Bank of Kenya Limited,225,Kenyatta Ave Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,44,KENYATTA UNIVERSITY,Open,2001-01-01
12,National Bank of Kenya Limited,226,Kenyatta University Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,68,Kericho,Open,2014-07-18
12,National Bank of Kenya Limited,14,Kericho ,Closed - 01-JAN-99,2001-01-01
12,National Bank of Kenya Limited,227,Kericho Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,6,Kiambu,Open,2001-01-01
12,National Bank of Kenya Limited,228,Kiambu Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,43,KIANJAI,Open,2001-01-01
12,National Bank of Kenya Limited,229,Kianjai Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,66,Kilifi,Open,2014-03-19
12,National Bank of Kenya Limited,230,Kilifi Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,10,Kisii ,Open,2001-01-01
12,National Bank of Kenya Limited,231,Kisii Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,50,Kisumu ,Open,2001-01-01
12,National Bank of Kenya Limited,232,Kisumu Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,233,Kisumu Premium Centre Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,13,Kitale ,Open,2001-01-01
12,National Bank of Kenya Limited,234,Kitale Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,49,Kitengela,Open,2012-01-10
12,National Bank of Kenya Limited,235,Kitengela Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,17,Kitui ,Open,2001-01-01
12,National Bank of Kenya Limited,236,Kitui Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,16,Limuru ,Open,2001-01-01
12,National Bank of Kenya Limited,237,Limuru Amanah,Open,2015-10-12
12,National Bank of Kenya Limited,95,Lunga Lunga,Open,2014-01-31
